"","BRAND_NAME","ESTIMATE_SPEND_AMT","DATE","GEOGRAPHY"
"9359","HUMIRA",31992.094322,2019-04-01,"Richmond-Petersburg"
"9360","HUMIRA",138727.3059956,2018-09-01,"Washington, DC (Hagrstwn)"
"9361","HUMIRA",0.285386,2019-04-01,"Amarillo"
"9362","HUMIRA",NA,2019-04-01,"Lafayette, LA"
"9363","HUMIRA",12.6016495,2019-03-01,"Hartford & New Haven"
"9364","HUMIRA",NA,2018-11-01,"Panama City"
"9365","HUMIRA",7.0042154,2019-05-01,"Waco-Temple-Bryan"
"9366","HUMIRA",150.6317912,2018-11-01,"Columbus-Tupelo-W Pnt-Hstn"
"9367","HUMIRA",13930.7136864,2018-11-01,"Peoria-Bloomington"
"9368","HUMIRA",11.2020172,2018-09-01,"Raleigh-Durham (Fayetvlle)"
"9369","HUMIRA",70309.7869212,2018-09-01,"Tyler-Longview(Lfkn&Ncgd)"
"9370","HUMIRA",38850.021635,2019-06-01,"Madison"
"9371","HUMIRA",5569.469238,2019-06-01,"Wheeling-Steubenville"
"9372","HUMIRA",27.5714251,2019-05-01,"Columbia-Jefferson City"
"9373","HUMIRA",15530.3923998,2019-06-01,"Corpus Christi"
"9374","HUMIRA",0.3623989,2019-06-01,"Joplin-Pittsburg"
"9375","HUMIRA",52211.3214535,2018-11-01,"Pittsburgh"
"9376","HUMIRA",705.6362843,2019-02-01,"Presque Isle"
"9377","HUMIRA",156573.1694474,2018-09-01,"Syracuse"
"9378","HUMIRA",NA,2019-07-01,"San Antonio"
"9379","HUMIRA",1927.4610534,2018-12-01,"Burlington-Plattsburgh"
"9380","HUMIRA",2019.9773457,2018-09-01,"Marquette"
"9381","HUMIRA",NA,2018-11-01,"FT MYERS_NAPLES FL"
"9382","HUMIRA",2503.4501246,2019-05-01,"Tulsa"
"9383","HUMIRA",20705.3752282,2019-03-01,"Jackson, MS"
"9384","HUMIRA",121158.608966,2018-11-01,"Boise"
"9385","HUMIRA",44677.3671868,2018-12-01,"Colorado Springs-Pueblo"
"9386","HUMIRA",221308.0533037,2019-06-01,"Tri-Cities, TN-VA"
"9387","HUMIRA",58535.1304346,2018-11-01,"San Diego"
"9388","HUMIRA",3545.531877,2019-03-01,"Jonesboro"
"9389","HUMIRA",8959.0998922,2018-11-01,"Terre Haute"
"9390","HUMIRA",NA,2019-01-01,"GRAND RAPIDS MI"
"9391","HUMIRA",3.6809213,2019-02-01,"Birmingham (Ann and Tusc)"
"9392","HUMIRA",20982.6996331,2019-05-01,"Youngstown"
"9393","HUMIRA",2.2309029,2019-02-01,"Houston"
"9394","HUMIRA",NA,2019-07-01,"Laredo"
"9395","HUMIRA",36745.4412431,2019-06-01,"Providence-New Bedford"
"9396","HUMIRA",28507.2795693,2019-04-01,"Ft. Wayne"
"9397","HUMIRA",10.0216706,2019-04-01,"Lafayette, IN"
"9398","HUMIRA",NA,2019-02-01,"Austin"
"9399","HUMIRA",41522.2519549,2019-05-01,"Tucson (Sierra Vista)"
"9400","HUMIRA",9707.933635,2018-09-01,"Gainesville"
"9401","HUMIRA",13210.1065001,2019-01-01,"Pittsburgh"
"9402","HUMIRA",NA,2018-09-01,"LINCOLN HASTINGS_KEARNY NE"
"9403","HUMIRA",0.1221571,2019-05-01,"Parkersburg"
"9404","HUMIRA",49927.5694588,2018-10-01,"Austin"
"9405","HUMIRA",4274.2471334,2018-09-01,"Lansing"
"9406","HUMIRA",NA,2019-03-01,"Eugene"
"9407","HUMIRA",364.5711615,2019-04-01,"Duluth-Superior"
"9408","HUMIRA",289.5481134,2018-10-01,"Biloxi-Gulfport"
"9409","HUMIRA",923.829548,2019-04-01,"Wilkes Barre-Scranton-Hztn"
"9410","HUMIRA",NA,2019-07-01,"Columbus, GA (Opelika, AL)"
"9411","HUMIRA",9915.7238317,2019-04-01,"Columbus, GA (Opelika, AL)"
"9412","HUMIRA",216916.7413636,2018-12-01,"Chicago"
"9413","HUMIRA",45.0348177,2018-10-01,"Meridian"
"9414","HUMIRA",NA,2018-10-01,"QUINCY_HANNIBAL_KEOKUK IL_MO"
"9415","HUMIRA",NA,2019-07-01,"Wheeling-Steubenville"
"9416","HUMIRA",32422.9256951,2019-01-01,"Columbia, SC"
"9417","HUMIRA",NA,2019-07-01,"Idaho Fals-Pocatllo(Jcksn)"
"9418","HUMIRA",NA,2019-02-01,"Albany-Schenectady-Troy"
"9419","HUMIRA",10093.5952883,2019-03-01,"Lafayette, LA"
"9420","HUMIRA",0.1103302,2019-05-01,"Wilkes Barre-Scranton-Hztn"
"9421","HUMIRA",9351.6539022,2018-10-01,"Cleveland-Akron (Canton)"
"9422","HUMIRA",10037.2032723,2019-01-01,"Medford-Klamath Falls"
"9423","HUMIRA",19010.1188028,2018-11-01,"Cedar Rapids-Wtrlo-IWC&Dub"
"9424","HUMIRA",37366.8517607,2018-10-01,"Ft. Myers-Naples"
"9425","HUMIRA",1610.4301997,2019-02-01,"Lafayette, IN"
"9426","HUMIRA",1955208.0936958,2018-10-01,"Los Angeles"
"9427","HUMIRA",NA,2018-11-01,"OKLAHOMA CITY OK"
"9428","HUMIRA",430.2042485,2018-10-01,"Alexandria, LA"
"9429","HUMIRA",NA,2019-07-01,"Ft. Wayne"
"9430","HUMIRA",31226.5942523,2018-09-01,"Grand Rapids-Kalmzoo-B.Crk"
"9431","HUMIRA",NA,2019-07-01,"Jackson, TN"
"9432","HUMIRA",NA,2019-07-01,"Lansing"
"9433","HUMIRA",NA,2018-09-01,"FRESNO_VISALIA CA"
"9434","HUMIRA",4483.8969673,2019-06-01,"Grand Junction-Montrose"
"9435","HUMIRA",11797.747366,2019-01-01,"Parkersburg"
"9436","HUMIRA",255.1950389,2018-12-01,"Corpus Christi"
"9437","HUMIRA",0.3281954,2019-04-01,"Abilene-Sweetwater"
"9438","HUMIRA",0.6346445,2019-05-01,"Rochestr-Mason City-Austin"
"9439","HUMIRA",316614.5425247,2019-04-01,"Tri-Cities, TN-VA"
"9440","HUMIRA",11266.7427917,2019-02-01,"Buffalo"
"9441","HUMIRA",2526.2131646,2018-10-01,"Zanesville"
"9442","HUMIRA",7.3186275,2018-11-01,"Columbia-Jefferson City"
"9443","HUMIRA",1059095.5338677,2019-02-01,"Unknown"
"9444","HUMIRA",21371.7218728,2018-09-01,"Peoria-Bloomington"
"9445","HUMIRA",NA,2019-07-01,"Springfield, MO"
"9446","HUMIRA",NA,2018-10-01,"Alpena"
"9447","HUMIRA",NA,2019-03-01,"Palm Springs"
"9448","HUMIRA",0.1958274,2019-02-01,"Rockford"
"9449","HUMIRA",32637.7084795,2019-03-01,"Cleveland-Akron (Canton)"
"9450","HUMIRA",12687.9927986,2018-12-01,"Kansas City"
"9451","HUMIRA",6349.3659111,2019-02-01,"Lincoln & Hastings-Krny"
"9452","HUMIRA",2969.1238182,2018-12-01,"Abilene-Sweetwater"
"9453","HUMIRA",NA,2018-11-01,"Little Rock-Pine Bluff"
"9454","HUMIRA",38295.0927379,2019-01-01,"Honolulu"
"9455","HUMIRA",36501.5922446,2019-06-01,"Lexington"
"9456","HUMIRA",25198.9941261,2018-12-01,"Indianapolis"
"9457","HUMIRA",78864.7112718,2019-03-01,"Charlotte"
"9458","HUMIRA",5558.305659,2019-06-01,"Marquette"
"9459","HUMIRA",NA,2018-09-01,"HELENA MT"
"9460","HUMIRA",NA,2019-07-01,"Buffalo"
"9461","HUMIRA",12079.3306899,2018-10-01,"Missoula"
"9462","HUMIRA",35409.3570129,2019-01-01,"Wichita-Hutchinson Plus"
"9463","HUMIRA",26518.7495393,2019-04-01,"Roanoke-Lynchburg"
"9464","HUMIRA",4844.3462457,2019-05-01,"Parkersburg"
"9465","HUMIRA",NA,2018-09-01,"RAPID CITY SD"
"9466","HUMIRA",NA,2019-02-01,"Tucson (Sierra Vista)"
"9467","HUMIRA",1257.5938901,2018-12-01,"Jonesboro"
"9468","HUMIRA",1872.1388458,2019-05-01,"Helena"
"9469","HUMIRA",9146.7635269,2018-09-01,"Erie"
"9470","HUMIRA",6680.2259085,2019-01-01,"Ft. Smith-Fay-Sprngdl-Rgrs"
"9471","HUMIRA",13199.1627693,2019-01-01,"Little Rock-Pine Bluff"
"9472","HUMIRA",220123.021641,2019-04-01,"Philadelphia"
"9473","HUMIRA",480.4832314,2019-03-01,"Eureka"
"9474","HUMIRA",9477.3518881,2018-10-01,"Bluefield-Beckley-Oak Hill"
"9475","HUMIRA",0.2647013,2019-01-01,"Paducah-Cape Girard-Harsbg"
"9476","HUMIRA",7.5447317,2019-05-01,"Sioux Falls(Mitchell)"
"9477","HUMIRA",4266.0150926,2018-12-01,"Miami-Ft. Lauderdale"
"9478","HUMIRA",14.6662421,2018-11-01,"Beaumont-Port Arthur"
"9479","HUMIRA",1.2928624,2019-03-01,"Chattanooga"
"9480","HUMIRA",656.7698197,2018-10-01,"Bowling Green"
"9481","HUMIRA",0.6346445,2019-01-01,"Rochestr-Mason City-Austin"
"9482","HUMIRA",19226.3979457,2019-03-01,"Evansville"
"9483","HUMIRA",13373.9543127,2019-04-01,"Columbia-Jefferson City"
"9484","HUMIRA",5835.0539592,2019-04-01,"Monroe-El Dorado"
"9485","HUMIRA",3.4557572,2019-06-01,"Tampa-St. Pete (Sarasota)"
"9486","HUMIRA",1.6424723,2019-03-01,"Joplin-Pittsburg"
"9487","HUMIRA",87.753428,2019-06-01,"Mobile-Pensacola (Ft Walt)"
"9488","HUMIRA",2.0349968,2019-04-01,"Greenville-N.Bern-Washngtn"
"9489","HUMIRA",21783.4371616,2019-02-01,"La Crosse-Eau Claire"
"9490","HUMIRA",2504.8237036,2019-03-01,"Richmond-Petersburg"
"9491","HUMIRA",24205.8235653,2018-09-01,"Jonesboro"
"9492","HUMIRA",383.8919219,2018-11-01,"Sherman-Ada"
"9493","HUMIRA",NA,2019-07-01,"Peoria-Bloomington"
"9494","HUMIRA",NA,2019-07-01,"Jonesboro"
"9495","HUMIRA",14.1278318,2019-05-01,"Syracuse"
"9496","HUMIRA",843.4588354,2019-06-01,"Cincinnati"
"9497","HUMIRA",2226.0593514,2018-12-01,"Butte-Bozeman"
"9498","HUMIRA",13033.9665497,2019-03-01,"Washington, DC (Hagrstwn)"
"9499","HUMIRA",16876.0917311,2019-02-01,"Lubbock"
"9500","HUMIRA",39510.7640659,2018-09-01,"Boston (Manchester)"
"9501","HUMIRA",NA,2018-12-01,"COLORADO SPRINGS"
"9502","HUMIRA",8422.0683727,2019-05-01,"Bend, OR"
"9503","HUMIRA",NA,2019-07-01,"Lafayette, LA"
"9504","HUMIRA",50259.790397,2018-11-01,"Knoxville"
"9505","HUMIRA",NA,2019-07-01,"Jonesboro"
"9506","HUMIRA",292.6742902,2018-09-01,"Panama City"
"9507","HUMIRA",39865.1199678,2018-09-01,"Fresno-Visalia"
"9508","HUMIRA",57667.9574245,2018-09-01,"Phoenix (Prescott)"
"9509","HUMIRA",1464.137239,2019-05-01,"Lafayette, LA"
"9510","HUMIRA",NA,2018-09-01,"PROVIDENCE RI"
"9511","HUMIRA",480.5360024,2018-11-01,"Houston"
"9512","HUMIRA",308419.5949961,2018-10-01,"Savannah"
"9513","HUMIRA",7421.6076734,2019-06-01,"Watertown"
"9514","HUMIRA",54370.7169292,2018-12-01,"Cincinnati"
"9515","HUMIRA",69.9770128,2019-06-01,"Columbia, SC"
"9516","HUMIRA",504.6639812,2019-01-01,"Victoria"
"9517","HUMIRA",307905.5240287,2019-05-01,"Los Angeles"
"9518","HUMIRA",NA,2018-10-01,"SALISBURY MD"
"9519","HUMIRA",87.0445988,2019-04-01,"Biloxi-Gulfport"
"9520","HUMIRA",15.5245605,2019-06-01,"Hattiesburg-Laurel"
"9521","HUMIRA",954.8925598,2018-11-01,"Wheeling-Steubenville"
"9522","HUMIRA",18.0268856,2018-10-01,"Little Rock-Pine Bluff"
"9523","HUMIRA",17569.5362352,2018-12-01,"Minot-Bsmrck-Dcknsn(Wlstn)"
"9524","HUMIRA",2968.9735056,2018-09-01,"Dothan"
"9525","HUMIRA",20349.6250584,2019-03-01,"Greenvll-Spart-Ashevll-And"
"9526","HUMIRA",25147.178663,2018-11-01,"Columbia, SC"
"9527","HUMIRA",403.9888298,2019-02-01,"Johnstown-Altoona-St Colge"
"9528","HUMIRA",184388.4112167,2019-03-01,"Chico-Redding"
"9529","HUMIRA",46709.8966527,2019-05-01,"Birmingham (Ann and Tusc)"
"9530","HUMIRA",22339.4681192,2019-04-01,"Springfield, MO"
"9531","HUMIRA",NA,2019-01-01,"HARRISONBURG VA"
"9532","HUMIRA",0.6096858,2019-02-01,"Mobile-Pensacola (Ft Walt)"
"9533","HUMIRA",68249.9996493,2018-10-01,"Tampa-St. Pete (Sarasota)"
"9534","HUMIRA",NA,2019-07-01,"Columbia, SC"
"9535","HUMIRA",473.1119577,2019-01-01,"Mankato"
"9536","HUMIRA",46847.919035,2018-09-01,"Denver"
"9537","HUMIRA",745.7960237,2018-11-01,"Milwaukee"
"9538","HUMIRA",NA,2018-10-01,"ALBANY GA"
"9539","HUMIRA",52660.1217283,2018-12-01,"Milwaukee"
"9540","HUMIRA",NA,2018-10-01,"Wilkes Barre-Scranton-Hztn"
"9541","HUMIRA",158322.7895013,2018-12-01,"Detroit"
"9542","HUMIRA",NA,2019-01-01,"FRESNO_VISALIA CA"
"9543","HUMIRA",6.8847264,2019-06-01,"Peoria-Bloomington"
"9544","HUMIRA",53127.271025,2019-02-01,"Greenvll-Spart-Ashevll-And"
"9545","HUMIRA",63.2121537,2018-11-01,"Columbus-Tupelo-W Pnt-Hstn"
"9546","HUMIRA",10458.8877679,2018-09-01,"Cedar Rapids-Wtrlo-IWC&Dub"
"9547","HUMIRA",116758.338613,2018-10-01,"Phoenix (Prescott)"
"9548","HUMIRA",48266.2710885,2019-03-01,"Terre Haute"
"9549","HUMIRA",0.2518744,2018-09-01,"Mankato"
"9550","HUMIRA",7285.6942823,2018-12-01,"Abilene-Sweetwater"
"9551","HUMIRA",2.5049942,2019-05-01,"Glendive"
"9552","HUMIRA",NA,2019-07-01,"Harrisburg-Lncstr-Leb-York"
"9553","HUMIRA",99204.9262772,2019-03-01,"SantaBarbra-SanMar-SanLuOb"
"9554","HUMIRA",16705.4333244,2018-12-01,"Tyler-Longview(Lfkn&Ncgd)"
"9555","HUMIRA",828.5238523,2019-06-01,"Wausau-Rhinelander"
"9556","HUMIRA",223227.787619,2018-12-01,"Detroit"
"9557","HUMIRA",NA,2019-07-01,"Raleigh-Durham (Fayetvlle)"
"9558","HUMIRA",94.6563395,2019-06-01,"Palm Springs"
"9559","HUMIRA",NA,2018-11-01,"SALT LAKE CITY UT"
"9560","HUMIRA",977.7190174,2019-04-01,"Twin Falls"
"9561","HUMIRA",52236.1778231,2018-11-01,"Pittsburgh"
"9562","HUMIRA",NA,2019-07-01,"Atlanta"
"9563","HUMIRA",143167.8224486,2018-10-01,"Roanoke-Lynchburg"
"9564","HUMIRA",36639.852958,2019-03-01,"Madison"
"9565","HUMIRA",NA,2019-07-01,"Philadelphia"
"9566","HUMIRA",NA,2019-07-01,"West Palm Beach-Ft. Pierce"
"9567","HUMIRA",360.3662989,2018-11-01,"Juneau"
"9568","HUMIRA",15548.446411,2018-11-01,"West Palm Beach-Ft. Pierce"
"9569","HUMIRA",22.7118597,2018-10-01,"Lima"
"9570","HUMIRA",8830.5242559,2018-10-01,"Rochestr-Mason City-Austin"
"9571","HUMIRA",NA,2019-01-01,"PANAMA CITY FL"
"9572","HUMIRA",NA,2019-07-01,"Washington, DC (Hagrstwn)"
"9573","HUMIRA",3336.8368814,2019-06-01,"Dothan"
"9574","HUMIRA",2396.6294481,2019-01-01,"West Palm Beach-Ft. Pierce"
"9575","HUMIRA",65629.4538809,2019-01-01,"Cleveland-Akron (Canton)"
"9576","HUMIRA",7828.8335319,2018-09-01,"Bakersfield"
"9577","HUMIRA",10615.2641602,2019-04-01,"El Paso (Las Cruces)"
"9578","HUMIRA",1226.4877491,2018-11-01,"Rochestr-Mason City-Austin"
"9579","HUMIRA",NA,2018-09-01,"GREEN BAY WI"
"9580","HUMIRA",2.8549672,2019-02-01,"Augusta-Aiken"
"9581","HUMIRA",207746.163613,2018-12-01,"Dayton"
"9582","HUMIRA",3695.8568388,2019-01-01,"Eureka"
"9583","HUMIRA",16096.5518806,2019-03-01,"Sioux Falls(Mitchell)"
"9584","HUMIRA",355.6786309,2019-02-01,"San Francisco-Oak-San Jose"
"9585","HUMIRA",3819.205176,2019-04-01,"Toledo"
"9586","HUMIRA",23.3588374,2018-11-01,"Ottumwa-Kirksville"
"9587","HUMIRA",NA,2018-11-01,"COLUMBUS OH"
"9588","HUMIRA",1236.450042,2019-02-01,"Richmond-Petersburg"
"9589","HUMIRA",166.6549816,2019-03-01,"St. Joseph"
"9590","HUMIRA",0.1892457,2019-01-01,"Abilene-Sweetwater"
"9591","HUMIRA",5067.5262832,2019-01-01,"Lafayette, LA"
"9592","HUMIRA",14.0939739,2019-06-01,"Huntsville-Decatur (Flor)"
"9593","HUMIRA",232.458165,2018-09-01,"Greensboro-H.Point-W.Salem"
"9594","HUMIRA",1926.0128343,2019-05-01,"Terre Haute"
"9595","HUMIRA",NA,2019-07-01,"Bangor"
"9596","HUMIRA",49149.5741809,2019-05-01,"San Antonio"
"9597","HUMIRA",18231.599674,2019-01-01,"Hattiesburg-Laurel"
"9598","HUMIRA",5278.0630421,2019-06-01,"Parkersburg"
"9599","HUMIRA",3514.6583535,2018-09-01,"Odessa-Midland"
"9600","HUMIRA",36213.5029378,2019-01-01,"Fargo-Valley City"
"9601","HUMIRA",51.1392518,2018-10-01,"Dothan"
"9602","HUMIRA",9323.0730156,2019-04-01,"Palm Springs"
"9603","HUMIRA",NA,2019-07-01,"Toledo"
"9604","HUMIRA",5176.5572612,2019-05-01,"Casper-Riverton"
"9605","HUMIRA",NA,2019-07-01,"Traverse City-Cadillac"
"9606","HUMIRA",4.9042308,2019-06-01,"Charleston-Huntington"
"9607","HUMIRA",45.2601282,2019-03-01,"Charleston, SC"
"9608","HUMIRA",NA,2018-12-01,"MINOT_BISMARCK"
"9609","HUMIRA",NA,2019-07-01,"New Orleans"
"9610","HUMIRA",65770.098445,2019-06-01,"Alexandria, LA"
"9611","HUMIRA",1.4249962,2019-03-01,"Baton Rouge"
"9612","HUMIRA",3099.6623677,2018-10-01,"Harrisburg-Lncstr-Leb-York"
"9613","HUMIRA",0.7917215,2018-12-01,"Quincy-Hannibal-Keokuk"
"9614","HUMIRA",8161.6050272,2019-05-01,"St. Louis"
"9615","HUMIRA",0.4706293,2018-12-01,"Fresno-Visalia"
"9616","HUMIRA",1680.1416927,2019-03-01,"Clarksburg-Weston"
"9617","HUMIRA",NA,2019-07-01,"Columbus-Tupelo-W Pnt-Hstn"
"9618","HUMIRA",3183625.6716607,2018-12-01,"San Francisco-Oak-San Jose"
"9619","HUMIRA",1730.8081094,2019-06-01,"Pittsburgh"
"9620","HUMIRA",3054.0897039,2018-11-01,"St. Louis"
"9621","HUMIRA",1.7401595,2018-11-01,"Denver"
"9622","HUMIRA",957828.5821036,2019-06-01,"Charlotte"
"9623","HUMIRA",4817.7469202,2019-04-01,"Myrtle Beach-Florence"
"9624","HUMIRA",NA,2019-07-01,"Charlotte"
"9625","HUMIRA",911.4034492,2019-03-01,"Albany, GA"
"9626","HUMIRA",NA,2019-07-01,"Bluefield-Beckley-Oak Hill"
"9627","HUMIRA",0.1958275,2018-10-01,"Traverse City-Cadillac"
"9628","HUMIRA",3.1312824,2018-12-01,"Orlando-Daytona Bch-Melbrn"
"9629","HUMIRA",0.0464764,2019-06-01,"Columbia, SC"
"9630","HUMIRA",287.5897059,2018-12-01,"Green Bay-Appleton"
"9631","HUMIRA",NA,2019-07-01,"Roanoke-Lynchburg"
"9632","HUMIRA",3820.2149813,2019-01-01,"San Francisco-Oak-San Jose"
"9633","HUMIRA",NA,2019-06-01,"Charlotte"
"9634","HUMIRA",13.5298203,2019-03-01,"Charleston-Huntington"
"9635","HUMIRA",1488.2889351,2019-06-01,"Madison"
"9636","HUMIRA",26.0705858,2019-05-01,"Salisbury"
"9637","HUMIRA",121.9185736,2019-04-01,"Bowling Green"
"9638","HUMIRA",870.587091,2018-10-01,"Idaho Fals-Pocatllo(Jcksn)"
"9639","HUMIRA",1963.3002108,2019-05-01,"Spokane"
"9640","HUMIRA",6280.0342541,2019-03-01,"Billings"
"9641","HUMIRA",NA,2019-07-01,"Madison"
"9642","HUMIRA",84703.7278233,2019-05-01,"Rochestr-Mason City-Austin"
"9643","HUMIRA",15.98924,2019-05-01,"Butte-Bozeman"
"9644","HUMIRA",NA,2019-07-01,"Phoenix (Prescott)"
"9645","HUMIRA",23997.6940752,2019-02-01,"Los Angeles"
"9646","HUMIRA",2.0283218,2019-03-01,"Bowling Green"
"9647","HUMIRA",324.9115802,2019-02-01,"Binghamton"
"9648","HUMIRA",34270.5490319,2019-02-01,"Sherman-Ada"
"9649","HUMIRA",13049.4529805,2018-09-01,"Ft. Smith-Fay-Sprngdl-Rgrs"
"9650","HUMIRA",0.1313893,2019-06-01,"Lafayette, LA"
"9651","HUMIRA",53.6709899,2019-05-01,"Springfield, MO"
"9652","HUMIRA",45791.7389468,2019-05-01,"Salt Lake City"
"9653","HUMIRA",150.19977,2019-04-01,"Joplin-Pittsburg"
"9654","HUMIRA",4566.535938,2019-02-01,"Traverse City-Cadillac"
"9655","HUMIRA",7120.29035,2018-10-01,"Madison"
"9656","HUMIRA",712.5985341,2019-06-01,"Augusta-Aiken"
"9657","HUMIRA",NA,2019-07-01,"Binghamton"
"9658","HUMIRA",1463.0209996,2019-05-01,"Dothan"
"9659","HUMIRA",0.088227,2019-02-01,"Jonesboro"
"9660","HUMIRA",33535.0851696,2018-12-01,"Champaign&Sprngfld-Decatur"
"9661","HUMIRA",6621.252806,2019-06-01,"Hattiesburg-Laurel"
"9662","HUMIRA",4.356246,2019-03-01,"Atlanta"
"9663","HUMIRA",16415.5674937,2019-06-01,"Springfield-Holyoke"
"9664","HUMIRA",NA,2018-12-01,"PARKERSBURG WV"
"9665","HUMIRA",16.9854993,2018-11-01,"Rochester, NY"
"9666","HUMIRA",2048.6653527,2019-03-01,"Laredo"
"9667","HUMIRA",2878.8351502,2019-06-01,"Miami-Ft. Lauderdale"
"9668","HUMIRA",934.5302668,2019-04-01,"Kansas City"
"9669","HUMIRA",5.6855602,2019-01-01,"Norfolk-Portsmth-Newpt Nws"
"9670","HUMIRA",NA,2019-06-01,"Abilene-Sweetwater"
"9671","HUMIRA",324.9076727,2019-06-01,"Binghamton"
"9672","HUMIRA",1874.9479524,2018-11-01,"Harrisonburg"
"9673","HUMIRA",NA,2019-04-01,"Evansville"
"9674","HUMIRA",11417.4373423,2019-03-01,"Monterey-Salinas"
"9675","HUMIRA",1686.094311,2019-03-01,"Hattiesburg-Laurel"
"9676","HUMIRA",NA,2018-12-01,"ROCKFORD IL"
"9677","HUMIRA",36.0960877,2018-10-01,"Abilene-Sweetwater"
"9678","HUMIRA",NA,2018-10-01,"SAVANNAH GA"
"9679","HUMIRA",40.7592901,2019-03-01,"Philadelphia"
"9680","HUMIRA",1861.4143837,2019-06-01,"Great Falls"
"9681","HUMIRA",1029.6265449,2019-04-01,"Alpena"
"9682","HUMIRA",NA,2019-07-01,"Lafayette, IN"
"9683","HUMIRA",NA,2019-07-01,"Waco-Temple-Bryan"
"9684","HUMIRA",441.5326268,2019-02-01,"Great Falls"
"9685","HUMIRA",642.2962661,2018-11-01,"Wichita-Hutchinson Plus"
"9686","HUMIRA",15960.9208783,2018-09-01,"Youngstown"
"9687","HUMIRA",4274.7027758,2018-12-01,"Topeka"
"9688","HUMIRA",27967.6890484,2018-10-01,"South Bend-Elkhart"
"9689","HUMIRA",NA,2018-11-01,"RALEIGH_DURHAM"
"9690","HUMIRA",NA,2019-07-01,"Raleigh-Durham (Fayetvlle)"
"9691","HUMIRA",1563.9773419,2019-04-01,"Anchorage"
"9692","HUMIRA",NA,2019-07-01,"Harrisonburg"
"9693","HUMIRA",NA,2018-10-01,"ALBANY NY"
"9694","HUMIRA",1.0605349,2019-02-01,"Alexandria, LA"
"9695","HUMIRA",12497.5019032,2018-09-01,"Davenport-R.Island-Moline"
"9696","HUMIRA",145165.6790116,2019-06-01,"Sacramnto-Stkton-Modesto"
"9697","HUMIRA",3935.4793272,2018-12-01,"Syracuse"
"9698","HUMIRA",227675.8506217,2019-04-01,"Monterey-Salinas"
"9699","HUMIRA",1.8980431,2018-10-01,"Green Bay-Appleton"
"9700","HUMIRA",19146.2492059,2019-06-01,"Tyler-Longview(Lfkn&Ncgd)"
"9701","HUMIRA",503.5477699,2019-03-01,"San Angelo"
"9702","HUMIRA",525.0805737,2019-01-01,"El Paso (Las Cruces)"
"9703","HUMIRA",0.0972713,2018-11-01,"Meridian"
"9704","HUMIRA",36517.6227443,2019-01-01,"Rochester, NY"
"9705","HUMIRA",13980.8652435,2018-09-01,"Cedar Rapids-Wtrlo-IWC&Dub"
"9706","HUMIRA",13903.0982388,2019-05-01,"Little Rock-Pine Bluff"
"9707","HUMIRA",0.055972,2018-09-01,"Grand Junction-Montrose"
"9708","HUMIRA",2104.4857431,2019-02-01,"Portland, OR"
"9709","HUMIRA",505.5406666,2018-11-01,"Victoria"
"9710","HUMIRA",936.0895523,2018-11-01,"Ft. Myers-Naples"
"9711","HUMIRA",0.1308858,2019-06-01,"Terre Haute"
"9712","HUMIRA",114.1813776,2018-10-01,"Reno"
"9713","HUMIRA",NA,2018-11-01,"LAKE CHARLES LA"
"9714","HUMIRA",112.7392567,2018-10-01,"Grand Junction-Montrose"
"9715","HUMIRA",164871.8191285,2019-06-01,"Lubbock"
"9716","HUMIRA",NA,2018-10-01,"LUBBOCK TX"
"9717","HUMIRA",0.0232382,2019-01-01,"Topeka"
"9718","HUMIRA",561.7845477,2018-09-01,"Charlottesville"
"9719","HUMIRA",NA,2019-07-01,"Rapid City"
"9720","HUMIRA",8953.8060901,2018-10-01,"Phoenix (Prescott)"
"9721","HUMIRA",12794.395868,2019-02-01,"Idaho Fals-Pocatllo(Jcksn)"
"9722","HUMIRA",6602.4007963,2018-12-01,"Harrisonburg"
"9723","HUMIRA",52.6967667,2018-11-01,"Myrtle Beach-Florence"
"9724","HUMIRA",5531.4480392,2019-02-01,"Harlingen-Wslco-Brnsvl-McA"
"9725","HUMIRA",56179.8595918,2018-11-01,"Wilkes Barre-Scranton-Hztn"
"9726","HUMIRA",3672.2320861,2019-02-01,"Columbus-Tupelo-W Pnt-Hstn"
"9727","HUMIRA",0.086705,2018-12-01,"Zanesville"
"9728","HUMIRA",4037.0923587,2019-02-01,"Rockford"
"9729","HUMIRA",491.0585282,2019-01-01,"Glendive"
"9730","HUMIRA",462780.6384103,2019-02-01,"Minneapolis-St. Paul"
"9731","HUMIRA",4186.5400007,2019-03-01,"Milwaukee"
"9732","HUMIRA",9757.7126007,2019-05-01,"Wichita Falls & Lawton"
"9733","HUMIRA",360.4385652,2018-10-01,"Albuquerque-Santa Fe"
"9734","HUMIRA",NA,2018-12-01,"BURLINGTON VT"
"9735","HUMIRA",20115.2617842,2018-09-01,"Wilmington"
"9736","HUMIRA",141988.4762573,2019-05-01,"Miami-Ft. Lauderdale"
"9737","HUMIRA",NA,2018-10-01,"MINOT_BISMARCK"
"9738","HUMIRA",24677.975224,2019-01-01,"Chattanooga"
"9739","HUMIRA",0.4480534,2019-06-01,"Syracuse"
"9740","HUMIRA",14227.3575684,2018-12-01,"Greensboro-H.Point-W.Salem"
"9741","HUMIRA",4.2078004,2018-11-01,"Honolulu"
"9742","HUMIRA",63307.963302,2019-03-01,"Dallas-Ft. Worth"
